GEOID,Male_total,Female_total,%AGE_MALE_YNG,%AGE_MALE_MID,%AGE_MALE_OLD,%AGE_MALE_YOUNG,%AGE_MALE_OLDER,%AGE_FEMALE_YNG,%AGE_FEMALE_MID,%AGE_FEMALE_OLD,%AGE_FEMALE_YOUNG,%AGE_FEMALE_OLDER,%RACE_White,%RACE_Black,%RACE_Latino,%RACE_Native,%RACE_Asian,%RACE_HI_PI,%RACE_Other,%RACE_Mixed,%RACE_NonWhite,%RACE_BAO,%RACE_LNHM,%REL_OP_SEX_MAR,%REL_OP_SEX_UNMAR,%REL_S_SEX_MAR,%REL_S_SEX_UNMAR,%REL_W_RELATIVES,%REL_NON_REL,%REL_MALE_JAILED,%REL_FEMALE_JAILED,%REL_MALE_GRP_DORM,%REL_FEMALE_GRP_DORM,%HH_MARRIED,%HH_MAR_W_KIDS,%HH_NOT_MAR,%HH_NOT_MAR_W_KIDS,%HH_MALE_ALONE,%HH_MALE_65+,%HH_MALE_W_KIDS,%HH_FEMALE_ALONE,%HH_FEMALE_65+,%HH_FEMALE_W_KIDS,%OWN_HOME,%Urban_pop,PARTY_WIN,PARTY_LEAD
49011,182251,180428,30.45,17.5,18.9,43.25,23.6,37.34,10.6,21.1,47.94,21.1,80.6,1.1,10.8,0.4,1.9,0.9,0.3,3.9,19.3,3.3,16.0,20.0,1.2,0.1,0.1,3.5,2.3,0.2,0.2,0.1,0.0,65.4,34.0,4.1,1.5,7.5,1.9,1.7,8.6,4.2,4.0,76.2,99.16,0,-0.28
49013,9933,9663,26.77,16.7,24.0,38.67,28.8,32.64,9.9,25.1,42.54,25.1,85.4,0.1,6.6,4.5,0.3,0.2,0.2,2.7,14.6,0.6,14.0,20.3,1.6,0.1,0.0,2.8,1.4,0.5,0.3,0.1,0.1,61.2,28.5,4.9,2.2,10.7,3.1,2.6,9.5,5.3,4.1,78.7,31.95,0,-0.78
49015,4965,4860,22.74,16.4,30.5,34.74,34.9,29.92,10.1,32.3,40.02,32.3,89.7,0.0,7.2,0.6,0.4,0.1,0.2,2.0,10.5,0.6,9.9,22.0,1.4,0.1,0.1,2.5,1.7,0.2,0.2,0.1,0.1,61.3,24.4,4.1,1.6,10.4,4.5,1.8,11.7,7.0,3.4,80.1,0.0,0,-0.74
49017,2619,2464,23.83,16.4,35.6,35.73,40.1,26.79,11.0,39.1,37.79,39.1,87.5,0.1,7.6,1.8,0.6,0.1,0.1,2.3,12.6,0.8,11.8,21.5,1.5,0.1,0.1,3.0,1.7,1.6,0.4,1.4,1.4,58.5,19.8,3.9,0.9,13.6,6.4,1.5,11.9,6.7,2.6,80.0,0.0,0,-0.6
49019,4810,4859,28.48,18.4,31.3,40.98,37.2,34.29,11.6,33.4,45.89,33.4,77.4,0.7,12.7,3.4,0.8,0.1,0.6,4.3,22.6,2.1,20.5,17.2,3.5,0.2,0.2,3.2,5.9,0.3,0.4,0.7,0.4,41.8,13.7,9.1,2.7,14.3,5.4,2.1,15.8,7.9,4.4,65.7,82.05,1,0.11
49021,28404,28885,34.36,14.2,22.4,44.66,26.3,40.5,8.7,23.4,49.2,23.4,83.1,0.7,9.6,1.7,1.1,0.4,0.3,3.2,17.0,2.1,14.9,18.8,1.6,0.1,0.1,4.0,5.3,0.3,0.2,1.0,1.3,57.7,25.3,5.2,1.8,9.4,3.1,1.5,9.7,5.1,4.4,64.8,71.39,0,-0.56
49023,6068,5718,26.83,16.4,21.5,38.43,26.3,34.08,9.8,23.4,43.88,23.4,91.5,0.1,4.9,0.8,0.3,0.3,0.1,2.1,8.6,0.5,8.1,20.2,0.9,0.1,0.1,2.7,1.7,0.4,0.2,0.2,0.1,67.6,33.6,2.7,1.0,8.4,3.5,1.4,8.2,4.8,3.8,81.1,53.71,0,-0.76
49025,3808,3859,21.24,16.7,38.3,32.84,43.4,26.4,10.8,40.6,37.2,40.6,90.3,0.4,4.2,1.6,0.8,0.0,0.2,2.6,9.8,1.4,8.4,21.3,1.8,0.2,0.1,2.4,2.1,2.2,0.3,0.3,0.2,54.0,16.7,4.8,1.1,13.3,7.3,1.0,16.9,9.4,2.5,78.2,0.0,0,-0.46
49027,6581,6394,24.27,15.2,29.1,34.87,33.7,29.65,9.6,30.2,39.25,30.2,82.0,0.1,13.7,0.8,1.1,0.1,0.2,2.1,18.1,1.4,16.7,21.6,1.1,0.0,0.0,3.4,1.9,0.7,0.3,0.1,0.0,65.2,28.1,3.5,1.7,10.0,3.9,1.3,9.7,5.8,2.8,78.7,0.0,0,-0.77
49029,6289,6006,22.51,18.9,22.8,36.21,28.0,30.93,11.7,23.3,42.63,23.3,94.0,0.1,2.7,0.3,0.5,0.0,0.1,2.3,6.0,0.7,5.3,22.6,0.6,0.0,0.0,2.3,0.9,0.1,0.1,0.0,0.0,77.9,39.4,2.1,0.8,5.7,2.3,0.8,6.3,4.1,2.1,88.9,0.0,0,-0.62
49031,715,723,21.54,14.0,41.8,30.74,46.6,26.21,8.0,40.1,34.21,40.1,88.7,0.0,8.6,0.3,0.0,0.0,0.1,2.3,11.3,0.1,11.2,22.5,1.0,0.0,0.0,4.3,1.7,0.0,0.0,0.0,0.0,61.8,20.1,2.4,0.4,10.8,4.3,1.5,11.2,7.3,2.4,83.0,0.0,0,-0.79
49033,1309,1201,20.5,16.0,32.5,31.6,37.4,27.91,9.7,32.1,37.61,32.1,92.8,0.4,3.9,0.0,0.1,0.2,0.0,2.6,7.2,0.5,6.7,22.7,0.4,0.1,0.1,1.7,1.4,0.2,0.0,1.7,0.2,65.1,27.9,1.1,0.2,12.3,6.8,1.1,11.1,6.2,3.4,80.1,0.0,0,-0.71
49035,595608,589630,35.17,18.2,19.9,48.17,25.1,40.96,10.9,22.4,51.86,22.4,67.6,1.9,19.6,0.6,4.2,1.8,0.5,3.9,32.5,6.6,25.9,17.3,2.2,0.3,0.2,5.3,4.6,0.5,0.2,0.4,0.4,51.3,23.8,6.9,2.0,11.1,2.5,1.8,11.9,4.9,4.4,64.1,99.31,1,0.11
49037,7269,7249,27.5,17.1,25.6,39.4,30.8,32.96,10.6,28.6,43.56,28.6,41.6,0.2,5.1,49.5,0.2,0.4,0.2,2.8,58.4,0.6,57.8,16.1,1.8,0.0,0.0,4.9,1.7,0.7,0.2,1.0,1.2,50.7,21.2,5.5,2.9,11.9,4.0,2.1,11.1,6.1,5.1,79.8,0.0,0,-0.06
49039,15266,13171,31.0,17.0,24.7,43.2,29.5,33.49,9.2,28.3,42.69,28.3,83.3,0.8,10.7,0.8,0.6,0.9,0.3,2.6,16.7,1.7,15.0,18.9,0.8,0.1,0.0,3.2,3.0,6.5,0.2,1.7,1.2,64.2,27.7,3.0,1.2,8.9,3.7,1.5,10.2,6.7,3.1,77.1,17.76,0,-0.69
49041,10870,10652,25.01,16.9,27.2,37.21,31.9,31.25,9.0,30.5,40.25,30.5,90.1,0.3,4.9,1.5,0.2,0.2,0.2,2.6,9.9,0.7,9.2,20.8,1.2,0.0,0.0,2.9,1.8,1.0,0.7,0.1,0.1,60.2,25.8,3.6,1.6,10.5,4.2,1.7,11.4,7.2,4.1,77.1,39.0,0,-0.77
49043,21578,20779,24.47,21.2,29.4,38.27,36.8,31.32,15.5,29.5,46.82,29.5,82.9,0.4,11.2,0.2,1.7,0.1,0.4,3.2,17.2,2.5,14.7,22.4,2.0,0.2,0.1,2.3,3.8,0.1,0.1,0.1,0.1,60.9,25.4,5.5,1.1,10.5,2.9,1.8,9.7,4.0,3.7,77.7,55.36,1,0.19
49045,36687,36011,29.4,18.7,18.4,43.0,23.5,36.69,11.2,19.6,47.89,19.6,80.1,0.6,13.1,0.6,0.7,0.9,0.4,3.7,20.0,1.7,18.3,19.1,1.7,0.1,0.1,4.2,2.3,0.3,0.2,0.1,0.1,63.3,33.9,5.9,2.8,8.7,2.3,2.0,7.5,3.7,4.0,81.4,80.25,0,-0.38
49047,17686,17934,29.4,16.1,20.8,41.3,25.0,35.57,9.5,22.5,45.07,22.5,80.6,0.3,8.0,6.4,0.4,0.3,0.3,3.7,19.4,1.0,18.4,19.2,1.8,0.1,0.1,3.2,1.7,0.1,0.1,0.1,0.1,57.4,28.9,5.7,2.7,10.4,2.9,1.9,10.8,5.1,5.0,71.9,55.24,0,-0.76
49049,330884,328515,37.22,15.2,14.0,48.42,18.0,43.41,8.9,15.8,52.31,15.8,78.6,0.6,13.4,0.4,1.5,1.0,0.4,4.0,21.3,2.5,18.8,18.8,0.7,0.1,0.0,4.1,4.8,0.2,0.1,1.0,1.1,67.4,37.4,2.7,1.1,5.7,1.3,1.6,7.1,3.5,3.7,67.4,95.77,0,-0.41
49051,17665,17123,25.6,18.6,24.4,39.0,29.6,33.63,11.8,25.2,45.43,25.2,81.0,0.4,14.5,0.2,1.0,0.1,0.2,2.6,19.0,1.6,17.4,21.0,1.3,0.1,0.1,3.5,2.8,0.2,0.4,0.0,0.0,66.3,30.5,4.2,1.4,8.1,2.8,1.8,8.0,3.8,3.6,76.3,72.14,0,-0.26
49053,89115,91164,26.91,14.7,30.8,37.31,35.1,31.65,9.2,33.9,40.85,33.9,81.8,0.5,11.4,0.9,1.0,0.9,0.4,3.2,18.3,1.9,16.4,21.2,1.4,0.1,0.1,3.8,3.3,0.4,0.3,0.4,0.5,61.6,22.5,4.2,1.4,8.1,3.8,1.4,11.7,7.6,3.6,73.0,85.13,0,-0.51
49055,1239,1247,21.24,16.8,40.3,31.94,46.4,25.62,10.8,42.1,36.42,42.1,91.2,0.0,3.9,0.8,0.6,0.1,0.2,3.2,8.8,0.8,8.0,24.3,1.2,0.2,0.0,2.8,1.5,0.0,0.0,0.0,0.0,56.5,18.2,2.9,1.1,13.7,5.4,1.9,15.1,9.7,2.0,76.5,0.0,0,-0.53
49057,131864,130359,32.69,17.3,21.7,44.99,26.7,38.27,10.7,24.0,48.97,24.0,73.9,1.2,18.6,0.5,1.4,0.4,0.4,3.6,26.1,3.0,23.1,18.4,2.1,0.2,0.1,4.2,3.1,0.5,0.2,0.4,0.3,54.3,24.6,6.4,2.5,11.0,3.1,1.9,11.2,5.6,4.6,72.3,94.41,0,-0.23
50001,18431,18932,29.01,17.1,36.1,39.81,42.4,33.65,12.4,37.8,46.05,37.8,89.5,0.9,3.1,0.2,1.6,0.0,0.3,4.4,10.5,2.8,7.7,19.9,3.5,0.3,0.2,2.0,3.1,0.2,0.4,3.6,3.8,50.7,15.2,9.1,2.6,13.0,4.9,1.3,14.7,8.1,3.2,75.1,16.47,1,0.39
50003,18249,19098,23.25,17.1,39.1,33.55,45.9,27.81,12.2,42.2,40.01,42.2,90.8,1.1,2.5,0.2,1.1,0.0,0.3,4.1,9.3,2.5,6.8,18.8,3.7,0.3,0.2,2.4,2.7,0.6,0.9,1.0,1.4,45.4,12.7,9.1,3.1,13.6,5.1,1.7,17.4,10.1,4.1,72.1,36.84,1,0.27
50005,15033,15200,25.2,18.0,36.1,36.6,42.7,28.39,12.2,39.7,40.59,39.7,90.8,0.7,2.0,0.3,1.2,0.1,0.4,4.5,9.2,2.3,6.9,19.0,4.1,0.2,0.1,2.2,3.2,0.6,0.2,1.6,1.1,46.0,13.3,10.1,3.9,13.8,5.4,1.6,15.9,9.4,4.1,73.3,16.15,1,0.15
50007,82114,86209,35.79,17.9,27.8,47.39,34.1,40.99,11.8,30.5,52.79,30.5,84.9,2.8,2.8,0.2,4.3,0.0,0.5,4.5,15.1,7.6,7.5,17.7,3.6,0.4,0.3,2.2,5.5,0.1,0.4,2.5,2.9,44.2,16.2,9.4,1.7,13.5,3.4,1.3,16.6,7.7,3.8,62.1,73.93,1,0.54
50009,2987,2933,18.91,19.1,44.4,30.21,52.2,22.9,12.4,47.7,35.3,47.7,93.6,0.3,1.1,0.2,0.3,0.1,0.1,4.3,6.4,0.7,5.7,21.1,3.6,0.3,0.1,2.1,2.4,0.0,0.0,0.4,0.5,46.7,10.7,7.9,2.6,16.7,7.3,2.1,15.5,9.0,2.7,80.1,0.0,0,-0.11
50011,24993,24953,26.62,19.7,30.9,39.52,37.7,31.65,13.3,33.4,44.95,33.4,90.6,0.6,1.8,1.0,0.6,0.0,0.2,5.1,9.3,1.4,7.9,19.9,4.2,0.2,0.1,2.5,2.7,0.6,0.5,0.2,0.1,50.6,17.8,10.8,4.1,11.8,3.8,1.5,12.8,6.8,4.0,74.6,22.76,1,0.09
50013,3686,3607,21.26,17.9,43.1,31.26,51.0,26.56,13.0,43.2,39.56,43.2,91.8,0.7,1.7,0.5,0.4,0.0,0.2,4.6,8.1,1.3,6.8,22.9,3.9,0.4,0.2,2.3,2.7,0.0,0.0,0.0,0.0,53.6,13.0,9.8,3.3,12.6,5.4,1.2,12.3,6.7,3.2,83.3,0.0,1,0.22
50015,12804,13141,26.65,20.4,32.8,40.45,39.4,33.04,12.6,34.4,45.64,34.4,90.9,0.8,2.5,0.3,0.5,0.0,0.5,4.4,9.0,1.8,7.2,19.3,4.3,0.2,0.2,1.8,3.4,0.1,0.1,1.0,1.2,46.2,15.7,10.6,3.2,14.9,4.7,1.8,15.0,7.7,3.8,70.6,0.0,1,0.4
50017,14631,14646,24.79,17.8,37.5,35.99,44.1,28.26,12.8,40.8,41.06,40.8,91.7,0.5,1.6,0.4,0.5,0.0,0.4,4.8,8.2,1.4,6.8,20.1,3.9,0.2,0.2,2.6,3.3,0.1,0.1,1.3,0.7,48.4,14.2,9.6,3.0,13.7,5.1,1.4,15.0,8.5,3.3,78.7,0.0,1,0.24
50019,13695,13698,24.48,18.9,37.0,36.48,43.9,28.29,12.2,40.9,40.49,40.9,92.2,0.5,1.7,0.7,0.4,0.0,0.2,4.3,7.8,1.1,6.7,19.3,4.4,0.2,0.1,2.5,3.1,1.6,0.5,0.3,0.3,45.6,12.4,10.5,3.8,14.3,5.3,1.7,15.7,9.3,3.7,75.2,0.0,1,0.04
50021,29926,30646,24.9,17.6,39.1,35.8,45.8,28.55,12.4,42.3,40.95,42.3,91.0,0.8,2.0,0.2,0.8,0.0,0.3,4.9,9.0,1.9,7.1,19.2,3.9,0.3,0.2,2.4,2.9,0.5,0.5,1.2,1.0,44.2,11.8,9.2,2.8,15.1,5.4,1.4,17.8,9.8,3.4,70.1,32.28,1,0.1
50023,29627,30180,27.24,19.1,34.5,39.64,41.2,31.32,13.0,37.9,44.32,37.9,89.8,1.0,2.6,0.2,1.1,0.0,0.5,4.7,10.1,2.6,7.5,19.1,3.8,0.4,0.2,2.0,3.1,0.3,0.5,2.2,0.9,45.0,14.9,9.3,2.5,14.6,4.8,1.6,17.3,8.7,3.9,70.3,33.46,1,0.46
50025,22681,23224,25.73,17.0,38.9,36.43,45.2,28.82,12.3,42.2,41.12,42.2,89.3,1.1,2.9,0.2,1.1,0.0,0.5,4.8,10.6,2.7,7.9,18.0,3.9,0.5,0.3,2.2,3.3,0.2,0.3,2.2,1.3,41.6,11.6,9.4,2.7,16.2,6.4,1.6,18.3,9.7,4.1,68.6,29.06,1,0.47
50027,28316,29437,23.45,17.7,40.4,34.65,46.9,28.09,12.0,43.1,40.09,43.1,91.0,0.8,2.1,0.2,0.9,0.0,0.5,4.4,8.9,2.2,6.7,20.4,3.7,0.3,0.2,2.1,3.1,0.7,0.3,0.1,0.1,46.3,13.2,8.6,2.3,14.1,5.5,1.4,17.8,9.5,3.5,72.0,21.36,1,0.39
51001,16171,17242,22.61,16.7,39.8,33.41,45.7,27.06,12.0,42.8,39.06,42.8,59.3,25.9,10.3,0.2,0.7,0.0,0.3,3.3,40.7,26.9,13.8,18.9,2.7,0.1,0.1,4.1,2.2,0.5,0.3,0.3,0.1,44.3,11.5,6.6,2.5,14.4,5.8,1.3,17.0,10.0,5.3,70.5,9.65,0,-0.09
51003,53633,58762,31.9,16.7,29.6,42.9,35.3,36.28,10.9,34.0,47.18,34.0,71.5,8.7,7.5,0.1,7.3,0.0,0.5,4.3,28.4,16.5,11.9,19.4,2.0,0.2,0.1,2.8,3.3,0.6,0.8,2.5,2.8,50.6,19.6,5.7,1.4,10.9,3.4,1.1,17.6,8.9,4.0,64.7,59.63,1,0.34
51005,7424,7799,21.46,18.4,40.2,32.76,47.3,25.58,13.1,43.7,38.68,43.7,90.4,4.4,1.2,0.1,0.4,0.0,0.2,3.3,9.6,5.0,4.6,21.0,2.7,0.1,0.1,2.3,1.7,0.9,0.9,0.1,0.1,48.0,13.1,6.2,2.3,13.8,5.5,1.5,17.8,11.3,3.7,77.3,46.86,0,-0.44
51007,6564,6701,23.61,18.4,36.6,34.91,43.7,28.21,13.2,39.7,41.41,39.7,73.0,19.2,3.2,0.1,0.5,0.0,0.4,3.6,27.0,20.1,6.9,20.9,2.5,0.1,0.1,3.9,2.2,0.2,0.4,0.1,0.1,53.6,15.7,6.5,2.4,11.8,4.0,1.8,11.8,7.1,3.0,81.8,0.0,0,-0.38
51009,14963,16344,24.69,17.8,36.0,36.09,42.4,29.65,12.9,38.3,42.55,38.3,73.4,17.1,2.7,0.8,0.6,0.1,0.5,5.0,26.8,18.2,8.6,19.5,2.7,0.1,0.1,3.3,2.5,0.1,0.3,0.3,1.6,48.1,13.9,6.8,2.6,12.5,5.0,1.4,15.3,9.0,4.2,75.6,37.63,0,-0.32
51011,7767,8352,25.71,17.7,34.0,37.21,40.2,29.4,12.0,36.9,41.4,36.9,75.4,17.8,2.1,0.3,0.3,0.0,0.5,3.5,24.5,18.6,5.9,21.0,2.1,0.1,0.0,3.4,1.7,0.1,0.3,0.0,0.2,52.5,17.7,5.4,2.2,12.1,4.2,1.2,13.9,8.4,4.2,78.1,0.0,0,-0.46
51013,117861,120782,43.09,19.4,19.2,56.59,25.1,50.3,11.7,20.9,62.0,20.9,58.5,8.5,15.7,0.1,11.4,0.0,0.6,5.1,41.4,20.5,20.9,16.1,3.2,0.4,0.3,3.2,7.7,0.2,0.2,0.5,0.3,35.8,16.2,7.5,0.7,18.3,2.7,0.9,20.7,4.9,3.0,38.7,100.0,1,0.64
51015,38996,38491,25.7,19.2,35.0,38.1,41.8,28.69,12.8,38.8,41.49,38.8,88.2,4.0,3.5,0.2,0.6,0.0,0.3,3.2,11.8,4.9,6.9,21.5,2.5,0.1,0.1,2.9,2.3,3.1,0.5,0.1,0.1,55.4,17.0,6.7,2.2,10.9,4.2,1.3,13.1,7.8,3.5,78.6,15.74,0,-0.47
51017,2100,2109,20.63,18.7,44.2,32.03,51.5,25.84,13.1,44.4,38.94,44.4,91.3,2.7,1.7,0.1,0.4,0.0,0.1,3.7,8.7,3.2,5.5,21.3,3.6,0.1,0.2,3.1,1.8,0.4,0.6,0.2,0.3,47.8,11.7,8.1,2.2,16.5,7.0,0.7,15.9,9.1,2.0,76.6,0.0,0,-0.47
51019,38912,40550,22.45,18.6,38.4,34.05,45.4,27.21,13.4,40.0,40.61,40.0,85.7,6.1,2.6,0.2,1.2,0.0,0.4,3.7,14.2,7.7,6.5,23.1,2.1,0.1,0.1,2.8,2.1,0.3,0.3,0.0,0.0,56.7,17.0,5.2,1.6,11.6,4.4,1.3,13.6,7.7,3.0,80.8,29.27,0,-0.48
51021,3462,2808,25.37,24.7,36.3,41.97,44.4,25.0,13.6,44.8,38.6,44.8,93.4,2.7,1.0,0.0,0.1,0.0,0.1,2.8,6.7,2.9,3.8,21.1,1.8,0.0,0.1,2.9,1.3,10.4,0.3,0.0,0.0,52.9,13.9,4.5,1.6,14.7,6.2,1.6,15.0,8.6,1.9,82.6,0.0,0,-0.68
51023,16599,16997,21.83,19.0,38.7,33.43,46.1,25.85,13.8,41.1,39.65,41.1,90.8,2.7,2.3,0.1,0.7,0.0,0.3,3.1,9.2,3.7,5.5,24.2,2.0,0.1,0.1,2.6,1.6,0.6,0.5,0.0,0.0,60.3,18.6,5.0,1.4,10.5,4.1,1.1,12.4,8.1,2.9,84.8,40.56,0,-0.45
51025,8547,7302,30.34,20.1,34.7,43.74,41.4,26.98,12.1,43.9,39.08,43.9,40.7,54.1,2.4,0.1,0.3,0.0,0.2,2.1,59.2,54.6,4.6,14.3,2.3,0.1,0.0,4.7,1.8,12.1,0.6,0.0,0.0,37.0,8.3,6.2,2.2,16.6,7.3,1.3,17.0,9.9,5.9,71.6,0.0,1,0.15
51027,10407,9948,24.89,20.9,36.5,38.29,44.0,26.32,14.2,42.4,40.52,42.4,94.4,3.0,0.9,0.1,0.2,0.0,0.0,1.4,5.6,3.2,2.4,20.4,2.0,0.0,0.0,2.8,1.6,5.4,0.8,0.1,0.1,49.2,13.5,4.8,1.9,13.4,5.0,1.2,17.3,10.2,3.3,78.4,0.0,0,-0.68
51029,9153,7671,28.54,21.1,31.9,41.84,39.7,28.36,12.2,39.6,40.56,39.6,61.3,32.0,2.5,0.3,0.4,0.0,0.3,3.3,38.8,32.7,6.1,15.8,2.5,0.1,0.0,3.7,2.0,12.2,0.3,0.2,0.4,44.5,13.5,7.3,2.9,12.9,5.3,1.6,15.8,8.9,4.8,73.8,0.0,0,-0.13
51031,27064,28632,27.06,17.8,33.2,38.46,39.6,30.93,12.1,37.2,43.03,37.2,77.0,13.9,3.3,0.3,1.1,0.0,0.4,4.0,23.0,15.4,7.6,19.9,2.2,0.1,0.1,3.2,2.6,0.7,0.5,0.1,0.1,48.5,15.6,5.4,2.0,12.9,4.5,1.3,15.8,8.7,4.6,72.2,43.14,0,-0.44
51033,15260,15627,27.54,18.9,29.7,39.84,36.3,32.2,12.7,33.2,44.9,33.2,61.0,24.7,6.4,0.5,1.0,0.0,0.5,5.9,39.0,26.2,12.8,18.2,2.7,0.2,0.1,5.0,2.8,1.3,0.3,0.0,0.0,49.6,17.4,7.5,2.8,11.3,4.0,1.4,11.9,6.3,5.0,81.0,0.0,0,-0.04
51035,14310,14845,22.22,18.9,39.9,34.02,47.0,26.03,13.3,42.4,39.33,42.4,92.7,0.6,3.6,0.1,0.3,0.0,0.1,2.6,7.3,1.0,6.3,22.1,2.5,0.1,0.1,2.9,2.1,0.1,0.3,0.1,0.1,50.6,13.6,5.9,2.0,14.2,6.0,1.1,16.1,10.3,3.0,77.1,2.37,0,-0.63
51036,3327,3446,22.01,18.0,45.0,32.01,53.0,25.09,13.2,47.0,38.29,47.0,44.2,41.9,1.5,6.5,0.5,0.1,0.7,4.5,55.7,43.1,12.6,20.2,2.8,0.1,0.1,4.8,2.0,0.0,0.0,0.0,0.0,46.5,9.7,6.6,2.0,13.7,6.3,1.1,14.2,8.4,2.8,81.5,0.0,1,0.19
51037,5677,5852,22.33,17.0,38.5,32.83,45.0,27.28,12.1,41.1,39.38,41.1,66.6,27.2,2.2,0.2,0.2,0.1,0.3,3.3,33.5,27.7,5.8,18.7,2.4,0.1,0.1,3.4,2.1,0.9,0.4,0.1,0.1,44.4,12.7,6.0,2.0,14.7,6.2,1.5,17.2,10.1,4.3,72.5,0.0,0,-0.24
51041,174839,189709,27.55,19.5,27.4,40.45,34.0,33.59,13.3,30.6,46.89,30.6,57.8,22.4,11.0,0.2,3.6,0.0,0.6,4.3,42.1,26.6,15.5,19.5,2.0,0.2,0.1,4.1,2.4,0.3,0.3,0.4,0.6,53.7,21.8,5.7,2.1,8.6,2.7,1.8,13.1,6.6,5.8,75.2,91.97,1,0.07
51043,7248,7535,21.98,19.0,39.0,33.28,46.7,26.02,14.6,40.4,40.62,40.4,83.3,3.8,6.0,0.2,1.4,0.1,0.6,4.6,16.7,5.8,10.9,21.5,2.1,0.1,0.1,3.5,2.7,0.6,0.8,0.2,0.0,54.7,18.1,5.6,1.2,11.5,4.2,1.4,13.6,8.1,2.8,77.3,0.0,0,-0.14
51045,2459,2433,21.02,19.3,39.9,33.22,47.0,27.94,13.1,41.0,41.04,41.0,94.7,0.2,1.1,0.1,0.2,0.1,0.2,3.4,5.3,0.6,4.7,22.5,2.6,0.1,0.0,3.1,1.6,0.0,0.0,0.0,0.0,52.7,14.4,6.1,2.0,15.2,5.6,1.5,13.1,8.0,3.1,81.6,0.0,0,-0.61
51047,26132,26420,27.09,19.7,28.8,40.09,35.5,31.61,12.4,32.2,44.01,32.2,66.3,12.3,14.3,0.2,1.5,0.0,0.4,5.0,33.7,14.2,19.5,18.9,2.2,0.1,0.1,5.3,3.1,2.2,0.5,0.0,0.0,54.9,21.1,6.5,2.6,9.7,3.2,1.7,11.9,6.8,4.2,72.8,42.93,0,-0.2
51049,4660,5015,23.27,18.6,36.9,33.97,44.8,28.63,13.0,38.7,41.63,38.7,63.1,29.1,2.5,0.4,0.4,0.1,0.4,4.0,36.9,29.9,7.0,18.6,2.9,0.1,0.0,4.0,2.4,0.0,0.0,0.2,0.2,44.7,12.5,7.3,2.9,14.4,5.6,1.4,15.5,8.7,4.5,73.4,6.7,0,-0.15
51051,7110,7014,23.02,20.2,36.3,36.22,43.3,28.52,12.2,40.7,40.72,40.7,96.9,0.3,0.6,0.2,0.1,0.0,0.1,1.8,3.1,0.5,2.6,20.5,2.2,0.1,0.1,2.6,1.5,1.8,1.1,0.1,0.0,48.1,14.2,5.3,2.0,15.3,5.8,1.6,15.6,10.0,3.4,77.4,0.0,0,-0.58
51053,13671,14276,25.23,19.0,33.7,36.83,41.1,29.95,13.2,36.2,43.15,36.2,62.1,29.0,4.0,0.3,0.4,0.0,0.4,3.7,37.8,29.8,8.0,18.4,2.8,0.1,0.1,4.1,2.6,0.8,0.5,0.1,0.0,47.2,14.5,7.2,2.9,12.2,4.6,1.8,12.8,7.1,5.2,76.2,28.34,0,-0.16
51057,5015,5584,22.75,17.5,39.4,33.55,46.1,26.51,12.9,42.9,39.41,42.9,55.4,35.3,3.5,0.6,0.6,0.0,0.4,4.2,44.6,36.3,8.3,18.7,3.2,0.1,0.1,3.7,2.2,0.2,0.3,0.1,0.2,43.7,10.1,7.7,2.7,11.9,4.5,1.2,17.5,10.2,5.7,70.8,0.0,0,-0.01
51059,566748,583561,29.82,20.5,25.4,43.52,32.2,35.82,14.1,27.9,49.92,27.9,47.1,9.4,17.3,0.1,20.3,0.1,0.6,5.0,52.8,30.3,22.5,20.0,1.5,0.2,0.1,5.8,3.9,0.1,0.2,0.4,0.3,56.4,26.3,4.6,1.1,9.9,2.4,1.4,12.7,5.4,4.0,65.7,98.46,1,0.42
51061,36074,36898,25.13,19.4,31.4,37.23,38.7,29.97,14.3,33.6,44.27,33.6,75.3,6.9,10.7,0.2,1.6,0.1,0.5,4.8,24.8,9.0,15.8,21.2,1.9,0.2,0.1,4.2,2.6,0.2,0.2,0.1,0.1,59.0,22.9,5.5,1.7,9.5,3.6,1.3,11.7,6.7,3.3,79.7,42.54,0,-0.17
51063,7727,7749,22.17,19.5,38.1,34.37,45.4,26.31,12.8,41.5,39.11,41.5,91.2,1.5,3.1,0.1,0.3,0.0,0.5,3.3,8.8,2.3,6.5,22.6,2.4,0.2,0.1,2.6,2.0,0.2,0.4,0.0,0.0,53.0,16.1,5.8,1.8,14.3,5.4,1.6,15.0,9.2,2.5,78.7,0.0,0,-0.34
51065,12583,14666,23.67,19.0,35.6,35.87,42.4,31.75,13.0,37.0,44.75,37.0,76.2,13.5,4.1,0.2,0.8,0.0,0.6,4.7,23.9,14.9,9.0,21.4,2.2,0.2,0.1,3.6,2.2,0.1,4.0,0.2,0.1,57.3,17.9,6.2,1.9,9.0,3.6,1.3,13.4,7.7,3.6,85.2,36.06,0,-0.05
51067,26791,27686,22.55,17.4,40.3,33.15,47.1,26.79,12.7,42.3,39.49,42.3,84.8,7.1,3.6,0.1,0.6,0.0,0.3,3.5,15.2,8.0,7.2,21.8,2.4,0.1,0.1,3.1,2.1,0.1,0.1,1.2,0.9,52.7,14.2,6.0,2.1,12.8,5.4,1.2,14.2,8.7,3.5,78.4,9.93,0,-0.42
